train_id,name,item_condition_id,category_name,category_name 1,category_name 2,category_name 3,category_name 4,category_name 5,brand_name,price,high_priced,shipping,item_description,has_offer
7561,Laura Geller'Pout'Waterproof lip liner,1,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,Sephora,10,0,1,"laura geller'pout perfection'waterproof lip liner. in nude, waterproof. i have these in different colors because it stays on. i'm obsessed. price is firm",0
7562,Fun Squash Blossom,3,Women/Jewelry/Necklaces,Women,Jewelry,Necklaces,,,Unknown,44,0,0,"costume squash blossom made from an alloy and faux turquoise cabachons. measures 23"" which includes a removable 3"" extension chain. the centerpiece measures 3.5"" by 3."" this looks genuine on so why pay [rm] for the genuine thing?",0
7563,One single bottle of Fenugreek Tabs NEW,1,Women/Maternity/Other,Women,Maternity,Other,,,Unknown,14,0,1,new unopened bottle of fenugreek tablets. all benefits as listed in previous listing. as shown in pics. thanks!,0
7564,SIMILAC Formula Checks,1,Kids/Feeding/Bottle-Feeding,Kids,Feeding,Bottle-Feeding,,,Similac,7,0,0,[rm] similac checks sorry no free shipping & i won't mail in envelope. i like tracking numbers and safety doing transactions through here. enjoy loves!,0
7565,Harley Davidson youth medium,1,Men/Tops/T-shirts,Men,Tops,T-shirts,,,Unknown,5,0,1,100% cotton,0
7566,4pc Lip Balm Bundle Bbw Brand New,1,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,Bath & Body Works,16,0,1,brand new 4pc bbw lip treatment lip balms from bbw. u get 1 lemon lip cream 2 lip tints and one rose salve each sells for 7.50 each,0
7567,Rodan + Fields Redefine Wash & Toner NEW,1,Beauty/Skin Care/Face,Beauty,Skin Care,Face,,,Unknown,62,0,1,"for kasey rodan and fields redefine daily cleansing mask wash & pore minimizing toner, brand new and sealed. this duo is amazing! retails for [rm] plus tax and shipping. i will ship free and quick! i have several available. enjoy!",0
7568,Elite,2,Kids/Toys/Action Figures & Statues,Kids,Toys,Action Figures & Statues,,,WWE,21,0,0,no description yet,0
7569,Girls Size 13 1/2 Justin Square Toe Boot,3,Kids/Boys 2T-5T/Shoes,Kids,Boys 2T-5T,Shoes,,,Unknown,31,0,0,"barely worn! daughter wore twice and outgrew them , like new . they are size 13 1/2 but size chart does not have that size",0
7570,Avon hand lotion,1,Beauty/Skin Care/Hands & Nails,Beauty,Skin Care,Hands & Nails,,,Avon,12,0,0,3.4 hand lotion. most popular silicone glove.,0
7571,AE Shirts,2,Men/Tops/T-shirts,Men,Tops,T-shirts,,,Unknown,18,0,0,no description yet,0
7572,Alien Isolation,2,Electronics/Video Games & Consoles/Games,Electronics,Video Games & Consoles,Games,,,Xbox,10,0,1,still useable for xbox one and in great condition,0
7573,Justin Bieber hoodie ON HOLD,2,Women/Sweaters/Hooded,Women,Sweaters,Hooded,,,Divided,22,0,0,no description yet,0
7574,Nike adult unisex running hat,1,Men/Men's Accessories/Hats,Men,Men's Accessories,Hats,,,Nike,13,0,1,new,0
7575,Manny MUA Makeup Geek,2,Beauty/Makeup/Makeup Palettes,Beauty,Makeup,Makeup Palettes,,,Makeup Geek,17,0,0,mirror came broken in the mail. three colors were swatched once. i bought it off another similar app so im not sure about authenticity. the colors are very pretty and very pigmented. getting rid of it because i never reach for it.,0
7576,Lime Crime Velvetine Pink Champagne NEW,1,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,Unknown,10,0,1,guaranteed authentic. mini size from lime crime pink velvetin. limited edition. mini size is 2.07 ml whereas the full size is 2.67 ml.,0
7577,Lularoe leggings,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Women,Athletic Apparel,"Pants, Tights, Leggings",,,LuLaRoe,14,0,1,"solid red, one size leggings. worn twice, washed twice based off of llr instructions! price is negotiable :)",0
7578,Willow Tree â€¢ Promise,3,Home/Home DÃ©cor/Home DÃ©cor Accents,Home,Home DÃ©cor,Home DÃ©cor Accents,,,Willow Tree,14,0,0,"darling mom and dad or loved ones hugging has some scuffs on bottom (see pic), otherwise in good used condition! check out my other wt items! demdaco susan lordi",0
7579,Super Poligrip,1,Beauty/Other/Other,Beauty,Other,Other,,,Unknown,10,0,0,this is super poligrip denture adhesive cream. ooze control tip. zinc free. .75 oz in each box. all brand new.,0
7580,FREE SHIP M/L Anorak,1,Women/Coats & Jackets/Windbreaker,Women,Coats & Jackets,Windbreaker,,,PINK,36,0,1,this is a brand new with tags half zip anorak from victoria's secret in a size m/l.,0
7581,Vocal long sleeve (xl),3,Women/Tops & Blouses/T-Shirts,Women,Tops & Blouses,T-Shirts,,,Unknown,12,0,0,size xl blue bleached color euc,0
7582,Pink Perfume,3,Beauty/Fragrance/Women,Beauty,Fragrance,Women,,,Victoria's Secret,5,0,1,warm and cozy perfume from pink almost full,0
7583,Aeropostale tight fit short,2,Women/Athletic Apparel/Shorts,Women,Athletic Apparel,Shorts,,,Aeropostale,3,0,1,no description yet,0
7584,Coach Signature Shoulder Bag,3,Women/Women's Handbags/Shoulder Bag,Women,Women's Handbags,Shoulder Bag,,,Coach,21,0,0,"coach brown &a tan canvas signature shoulder bag with leather trim/handle. 12"" length at top, 9-1/2"" high, 3"" deep. 12"" handle drop. zipped pocket outside, 1 zip pocket and 2 slip pockets inside. main compartment secured with zipper. no stains inside or out, non smoking home.",0
7585,Victoria's Secret bling top XS,3,"Women/Tops & Blouses/Tank, Cami",Women,Tops & Blouses,"Tank, Cami",,,PINK,10,0,1,victoria's secret pink tank! twisted straps and open back! size xs like new! no pets or smoke!,0
7586,Nine West Sandals,3,Women/Shoes/Sandals,Women,Shoes,Sandals,,,Nine West,22,0,0,nine west shoes beige soft leather. 8.5 very comfortable!,0
7587,Nwt xl sarah LULAROE UNICORN,1,Women/Sweaters/Cardigan,Women,Sweaters,Cardigan,,,Unknown,78,0,1,smoke free home new with tags rare print runs big,0
7588,Raiders women's jersey,2,Women/Athletic Apparel/Jerseys,Women,Athletic Apparel,Jerseys,,,Unknown,18,0,0,no description yet,0
7589,Sterling Dolphin Bracelet,3,Women/Jewelry/Bracelets,Women,Jewelry,Bracelets,,,Unknown,23,0,1,"cute! sterling silver 925, multi chains with dolphin stationary charm bead bracelet, again the dolphin will not move size - 7.25""l weight - 13.9 grams stamped- 925 condition - good condition thank you for looking! *same business day shipping! *happy to bundle for you! *reasonable offers always welcome!",1
7590,Nike tempos,3,Women/Athletic Apparel/Shorts,Women,Athletic Apparel,Shorts,,,Nike,12,0,0,no description yet,0
7591,Clinique Mascara,2,Beauty/Makeup/Eyes,Beauty,Makeup,Eyes,,,Clinique,13,0,1,4 new high impact mascara black price is firm,0
7592,Polo terminal,3,"Men/Tops/Polo, Rugby",Men,Tops,"Polo, Rugby",,,Polo Ralph Lauren,12,0,0,in good condition i don't think my hubby wore it has been stored,0
7593,Trifold LED vanity mirror- black,1,Beauty/Tools & Accessories/Mirrors,Beauty,Tools & Accessories,Mirrors,,,Unknown,28,0,0,"lighted makeup mirror: 3 panel provide a wide-angle viewing for you to see clearly your facial features and make a more perfect makeup with each detail taken care of. vanity mirror with lights: the 21pcs built-in led lights give great assistance for using in dark or poorly lit areas. led lights on/off controlled by the touch sensor switch on the mirror screen. tri-fold design :easy for take away and daily maintenance, can open or fold it like a book when not using to protect it away from the dust or other scratches. power: usb chargeable or 4pcs aaa battery powered (battery not included, usb wire included) power on /off button located on the back of mirror. please note the mirror canâ€™t store power itself. table top mirrorï¼šthis mirror stands stably by itself on your countertop and can be 180â° freely adjusted and fixed ensuring a perfect and comfortable viewing angle. and the base recess can hold jewelry or cosmetics like watch, earrings, bracelets, etc. perfect gift for ladies and girls",0
7594,Diesel Men's Swimsuit,3,Men/Swimwear/Swim Trunks,Men,Swimwear,Swim Trunks,,,DIESEL,18,0,0,diesel swimsuit beachwear size 32 / medium,0
7595,Free Ship Owl Necklace,1,Women/Jewelry/Necklaces,Women,Jewelry,Necklaces,,,Unknown,4,0,1,silver plated wedding jewelry sets african bridal crystal pendant necklace bracelet stud earring for women accessories,0
7596,Wisconsin Badgers Plush Lot 2,3,Sports & Outdoors/Fan Shop/NCAA,Sports & Outdoors,Fan Shop,NCAA,,,Unknown,9,0,1,"lot of 2 wisconsin badgers plush 13.5"" tall bears with badgers hoodie good condition clean odor free to rips or stains free shipping with tracking",0
7597,NOT FOR SALE Nike Flyknit,3,Women/Shoes/Athletic,Women,Shoes,Athletic,,,Nike,24,0,0,no description yet,0
7598,Cheetah print clutch crossbody,2,Women/Women's Handbags/Messenger & Crossbody,Women,Women's Handbags,Messenger & Crossbody,,,Unknown,3,0,1,never used just left in storage. like new! has a chain for strap. no brand,0
7599,North Face Puffy Coat (550),3,Women/Coats & Jackets/Puffer,Women,Coats & Jackets,Puffer,,,The North Face,55,0,1,women's size large. great condition. small makeup spot on collar.,0
7600,Navy sperrys,2,Women/Shoes/Loafers & Slip-Ons,Women,Shoes,Loafers & Slip-Ons,,,Sperrys,41,0,0,"only worn twice, perfect condition",0
7601,Men's Dickies,1,Men/Pants/Casual Pants,Men,Pants,Casual Pants,,,Dickies,11,0,1,36x30 bought as a gift (wrong size) someone please buy me!,0
7602,Ivory Ella Rose Quartz Palm Fronds,1,Women/Tops & Blouses/T-Shirts,Women,Tops & Blouses,T-Shirts,,,Unknown,31,0,1,"still in original package, new, never worn. size medium in women's.",0
7603,Black sequin ugg boots,3,Women/Shoes/Boots,Women,Shoes,Boots,,,UGG Australia,75,0,1,great quality and good for colder weather,0
7604,NIKE slides,2,Women/Shoes/Sandals,Women,Shoes,Sandals,,,Nike,22,0,0,like new nike slides size 7 in women's worn only a handful of times bottoms very clean only flaw is the tiniest pink spot on one shoe (pictured) and a little crease on one shoe only (pictured) i'm sure it can be picked off when cleaned new price!!,0
7605,Victoria Secret PINK Sweatshirt,2,Women/Athletic Apparel/Tracksuits & Sweats,Women,Athletic Apparel,Tracksuits & Sweats,,,Victoria's Secret,28,0,0,cheetah print pink over-sized off-the-shoulder sweatshirt. black with gold rhinestones. super cute!,0
7606,LuLaRoe Perfect T Stripes Large NWT,1,Women/Tops & Blouses/T-Shirts,Women,Tops & Blouses,T-Shirts,,,LuLaRoe,33,0,0,"this perfect t swing top from lularoe is one of the most comfortable shirts available! slate blue with mustard yellow stripes. very soft!! size large, new with tags.",0
7607,Tie-dye Azure Sz Large,1,Women/Skirts/A-Line,Women,Skirts,A-Line,,,LuLaRoe,30,0,1,bnwt blue/green tie-dye azure. wrong size for me. smoke free home.,0
7608,VS PINK plush robe XS/S,1,Beauty/Bath & Body/Bathing Accessories,Beauty,Bath & Body,Bathing Accessories,,,Victoria's Secret,37,0,1,"price firm â€¼ï¸� don't ask for the lowest price pls , you have a free shipping , app start now taking 10% selling fee from sellers new with tag - size xs/s bundle to save âš¡ï¸�[rm] off each addition listing to add no trades â�—ï¸� no holds no lowballing i ship via usps - first class and priority mail âš¡ï¸� the same day or next day âš¡ï¸� allowed usps to update tr.number 24 to 48 hours after i hit button shipped â€¼ï¸� i won't be answering question â›”ï¸�when will you ship â›”ï¸� when will my package be arriving â›”ï¸�my tracking # does not work âš¡ï¸�( needs time to update by usps which takes time ) right after you make a purchase feel free to ask if you have any question thank you â�¤ï¸� - patkat",0
7609,Nyx Liquid Suede Lipstick,2,Beauty/Makeup/Lips,Beauty,Makeup,Lips,,,NYX,6,0,1,"nyx liquid suede lipstick in the color, brooklyn thorn. i wore it once and never again. way too dark for me.",0
7610,Reserved bundle,2,Women/Tops & Blouses/T-Shirts,Women,Tops & Blouses,T-Shirts,,,Unknown,19,0,0,no description yet,0
7611,Lularoe TC arrows tree leggings freeship,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Women,Athletic Apparel,"Pants, Tights, Leggings",,,Unknown,35,0,1,"new without tag, lularoe tc leggings. htf unicorn print. black with cream and olive arrows/ trees. beautiful for fall! must have print! free shipping.",0
7612,Estee Lauder Michael Kors Palette,3,Beauty/Makeup/Face,Beauty,Makeup,Face,,,Estee Lauder,25,0,1,"6 eye shadows 1 bronzer. only swatched, includes mini brush set.",0
7613,â™¡BRAND NEWâ™¡WET N WILDâ™¡PRECIOUS PETALSâ™¡,1,Beauty/Makeup/Face,Beauty,Makeup,Face,,,Wet n Wild,8,0,1,brand new wet n wild â€¢precious petals highlightâ€¢ no lowballs i pay shipping costs and fees but will bundle for a discount check out my other items;),1
7614,Oakland Raiders large pet leash,1,Sports & Outdoors/Fan Shop/NFL,Sports & Outdoors,Fan Shop,NFL,,,Unknown,10,0,1,licensed nfl oakland raiders large pet leash,0
7615,Gold & Cream Sequin Dress,2,"Women/Dresses/Above Knee, Mini",Women,Dresses,"Above Knee, Mini",,,Ruby Rox,21,0,0,"only worn once to an opera! flattering dress with a sweetheart neckline, with mesh finish above. perfect condition and the sequin is gorgeous",0
7616,Amazing cosmetics concealer,1,Beauty/Makeup/Face,Beauty,Makeup,Face,,,Unknown,3,0,1,brand new 4 sample shades,0
7617,2 PINK SHIRTS,1,Women/Tops & Blouses/T-Shirts,Women,Tops & Blouses,T-Shirts,,,Unknown,26,0,0,"please read , these aren't authentic , i bought this from a different seller on here & she said they were real pink brand , but when i received them i realized that the tag is way different, although they are highquality replicas, the only thing that makes them look different is the tag (label) these are brand new ....",0
7618,4 new VS panties,1,Women/Underwear/Panties,Women,Underwear,Panties,,,Victoria's Secret,11,0,1,size: x small new bundle of 4,0
7619,VS PINK Push-Up Strapless Bra 34C,3,Women/Underwear/Bras,Women,Underwear,Bras,,,PINK,15,0,1,victoria's secret pink wear everywhere push-up strapless. straps not included but can be worn multi-way. nude color. signature pink lining with push-up padding. thin rubber straps along back strap for slip resistance. size 34c. good used condition.,0
7620,Plush jacket,1,Kids/Girls (4+)/Coats & Jackets,Kids,Girls (4+),Coats & Jackets,,,Unknown,24,0,0,super soft and comfy,0
7621,Drug Rug Sweater,3,Women/Sweaters/Hooded,Women,Sweaters,Hooded,,,Unknown,12,0,0,purple size medium,0
7622,Hands free earpiece,1,Electronics/Cell Phones & Accessories/Headsets,Electronics,Cell Phones & Accessories,Headsets,,,Unknown,0,0,0,wireless bluetooth hands free used with samsung phones,0
